url,budget,boxOffice,isWinner,oscarWins,oscarNom,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Metascore,imdbRating,imdbVotes,imdbID,tomatoMeter,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,DVD,Production,Decade
https://en.wikipedia.org/wiki/Dog_Day_Afternoon,1800000,50000000,false,1,6,Dog Day Afternoon,1975-01-31T21:00:00.000Z,R,1975-09-20T21:00:00.000Z,125,Crime,Sidney Lumet,"Frank Pierson (screenplay), P.F. Kluge (based upon a magazine article by), Thomas Moore (based upon a magazine article by)","Penelope Allen, Sully Boyar, John Cazale, Beulah Garrick","Based upon a real-life story that happened in the early seventies in which the Chase Manhattan Bank in Gravesend, Brooklyn, was held siege by a gay bank robber determined to steal enough money for his male lover to undergo a sex change operation. On a hot summer afternoon, the First Savings Bank of Brooklyn is held up by Sonny and Sal, two down-and-out characters. Although the bank manager and female tellers agree not to interfere with the robbery, Sonny finds that there's actually nothing much to steal, as most of the cash has been picked up for the day. Sonny then gets an unexpected phone call from Police Captain Moretti, who tells him the place is surrounded by the city's entire police force. Having few options under the circumstances, Sonny nervously bargains with Moretti, demanding safe escort to the airport and a plane out of the country in return for the bank employees' safety.",English,USA,0,8.1,169733,tt0072890,97,8.5,37,36,1,90,4,108747,1997-12-15T21:00:00.000Z,Warner Bros.,1970s
https://en.wikipedia.org/wiki/Nashville_(film),2200000,9984123,false,1,4,Nashville,1975-01-31T21:00:00.000Z,R,1975-09-20T21:00:00.000Z,160,Comedy,Robert Altman,Joan Tewkesbury,"David Arkin, Barbara Baxley, Ned Beatty, Karen Black",This movie tells the intersecting stories of various people connected to the music business in Nashville. Barbara Jean is the reigning queen of Nashville but is near collapse. Linnea and Delbert Reese have a shaky marriage and 2 deaf children. Opal is a British journalist touring the area. These and other stories come together in a dramatic climax.,English,USA,0,7.8,16357,tt0073440,93,8.7,46,43,3,84,4.1,9725,2000-08-14T20:00:00.000Z,Paramount,1970s
https://en.wikipedia.org/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film),3000000,109000000,true,5,9,One Flew Over the Cuckoo's Nest,1975-01-31T21:00:00.000Z,R,1975-11-20T21:00:00.000Z,133,Drama,Milos Forman,"Lawrence Hauben (screenplay), Bo Goldman (screenplay), Ken Kesey (based on the novel by), Dale Wasserman (the play version: ""One Flew Over the Cuckoo's Nest"" by)","Michael Berryman, Peter Brocco, Dean R. Brooks, Alonzo Brown","McMurphy has a criminal past and has once again gotten himself into trouble and is sentenced by the court. To escape labor duties in prison, McMurphy pleads insanity and is sent to a ward for the mentally unstable. Once here, McMurphy both endures and stands witness to the abuse and degradation of the oppressive Nurse Ratched, who gains superiority and power through the flaws of the other inmates. McMurphy and the other inmates band together to make a rebellious stance against the atrocious Nurse.",English,USA,79,8.7,624854,tt0073486,95,8.9,58,55,3,96,4.2,276101,1997-12-08T21:00:00.000Z,United Artists,1970s
https://en.wikipedia.org/wiki/Barry_Lyndon,11000000,20000000,false,4,7,Barry Lyndon,1975-01-31T21:00:00.000Z,PG,1975-12-17T21:00:00.000Z,187,Adventure,Stanley Kubrick,"Stanley Kubrick (written for the screen by), William Makepeace Thackeray (novel)","Ryan O'Neal, Marisa Berenson, Patrick Magee, Hardy Krüger","In the Eighteenth Century, in a small village in Ireland, Redmond Barry is a young farm boy in love with his cousin Nora Brady. When Nora gets engaged to the British Captain John Quin, Barry challenges him to a duel of pistols. He wins and escapes to Dublin but is robbed on the road. Without an alternative, Barry joins the British Army to fight in the Seven Years War. He deserts and is forced to join the Prussian Army where he saves the life of his captain and becomes his protégé and spy of the Irish gambler Chevalier de Balibari. He helps Chevalier and becomes his associate until he decides to marry the wealthy Lady Lyndon. They move to England and Barry, in his obsession of nobility, dissipates her fortune and makes a dangerous and revengeful enemy.",English,UK,0,8.1,93165,tt0072684,96,8,52,50,2,92,4.1,43617,1999-06-28T20:00:00.000Z,Warner Bros.,1970s
https://en.wikipedia.org/wiki/Taxi_Driver,1300000,28300000,false,0,4,Taxi Driver,1976-01-31T21:00:00.000Z,R,1976-02-07T21:00:00.000Z,113,Crime,Martin Scorsese,Paul Schrader,"Diahnne Abbott, Frank Adu, Victor Argo, Gino Ardito","Travis Bickle is an ex-Marine and Vietnam War veteran living in New York City. As he suffers from insomnia, he spends his time working as a taxi driver at night, watching porn movies at seedy cinemas during the day, or thinking about how the world, New York in particular, has deteriorated into a cesspool. He's a loner who has strong opinions about what is right and wrong with mankind. For him, the one bright spot in New York humanity is Betsy, a worker on the presidential nomination campaign of Senator Charles Palantine. He becomes obsessed with her. After an incident with her, he believes he has to do whatever he needs to make the world a better place in his opinion. One of his priorities is to be the savior for Iris, a twelve-year-old runaway and prostitute who he believes wants out of the profession and under the thumb of her pimp and lover Matthew.",English,USA,93,8.4,461140,tt0075314,98,9,65,64,1,93,4.1,254998,1999-06-14T20:00:00.000Z,Columbia,1970s
https://en.wikipedia.org/wiki/All_the_President%27s_Men_(film),8500000,70600000,false,4,8,All the President's Men,1976-01-31T21:00:00.000Z,R,1976-04-08T21:00:00.000Z,138,Biography,Alan J. Pakula,"Carl Bernstein (book), Bob Woodward (book), William Goldman (screenplay)","Dustin Hoffman, Robert Redford, Jack Warden, Martin Balsam","In the run-up to the 1972 elections, Washington Post reporter Bob Woodward covers what seems to be a minor break-in at the Democratic Party National headquarters. He is surprised to find top lawyers already on the defense case, and the discovery of names and addresses of Republican fund organizers on the accused further arouses his suspicions. The editor of the Post is prepared to run with the story and assigns Woodward and Carl Bernstein to it. They find the trail leading higher and higher in the Republican Party, and eventually into the White House itself.",English,USA,0,8,67613,tt0074119,92,9.1,51,47,4,92,3.9,48936,1997-10-29T21:00:00.000Z,Warner Bros.,1970s
https://en.wikipedia.org/wiki/Network_(film),3800000,23689877,false,4,9,Network,1976-01-31T21:00:00.000Z,R,1976-11-26T21:00:00.000Z,121,Drama,Sidney Lumet,Paddy Chayefsky,"Faye Dunaway, William Holden, Peter Finch, Robert Duvall","In the 1970s, terrorist violence is the stuff of networks' nightly news programming and the corporate structure of the UBS Television Network is changing. Meanwhile, Howard Beale, the aging UBS news anchor, has lost his once strong ratings share and so the network fires him. Beale reacts in an unexpected way. We then see how this affects the fortunes of Beale, his coworkers (Max Schumacher and Diana Christensen), and the network.",English,USA,0,8.1,94947,tt0074958,91,8.4,56,51,5,93,4.2,35196,2000-05-15T20:00:00.000Z,MGM/United Artists,1970s
https://en.wikipedia.org/wiki/Rocky,1100000,225000000,true,3,9,Rocky,1976-01-31T21:00:00.000Z,PG,1976-12-02T21:00:00.000Z,119,Drama,John G. Avildsen,Sylvester Stallone,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers","Rocky Balboa is a struggling boxer trying to make the big time, working as a debt collector for a pittance. When heavyweight champion Apollo Creed visits Philadelphia, his managers want to set up an exhibition match between Creed and a struggling boxer, touting the fight as a chance for a ""nobody"" to become a ""somebody"". The match is supposed to be easily won by Creed, but someone forgot to tell Rocky, who sees this as his only shot at the big time.",English,USA,0,8.1,330009,tt0075148,92,8.3,53,49,4,68,3.2,33400992,2006-08-06T20:00:00.000Z,United Artists,1970s
https://en.wikipedia.org/wiki/Bound_for_Glory_(film),0,0,false,2,6,Bound for Glory,1976-01-31T21:00:00.000Z,PG,1976-12-04T21:00:00.000Z,147,Biography,Hal Ashby,"Robert Getchell (screenplay), Woody Guthrie (autobiography)","David Carradine, Ronny Cox, Melinda Dillon, Gail Strickland","This film is an excellent biography of Woody Guthrie, one of America's greatest folk singers. He left his dust-devastated Texas home in the 1930s to find work, and discovered the suffering and strength of America's working class.",English,USA,0,7.4,3477,tt0074235,83,7.2,18,15,3,77,3.6,1320,2000-02-28T21:00:00.000Z,United Artists,1970s
https://en.wikipedia.org/wiki/Annie_Hall,4000000,38251425,true,4,5,Annie Hall,1977-01-31T21:00:00.000Z,PG,1977-04-19T21:00:00.000Z,93,Comedy,Woody Allen,"Woody Allen, Marshall Brickman","Woody Allen, Diane Keaton, Tony Roberts, Carol Kane","Alvy Singer, a forty year old twice divorced, neurotic, intellectual Jewish New York stand-up comic, reflects on the demise of his latest relationship, to Annie Hall, an insecure, flighty, Midwestern WASP aspiring nightclub singer. Unlike his previous relationships, Alvy believed he may have worked out all the issues in his life through fifteen years of therapy to make this relationship with Annie last, among those issues being not wanting to date any woman that would want to date him, and thus subconsciously pushing those women away. Alvy not only reviews the many ups and many downs of their relationship, but also reviews the many facets of his makeup that led to him starting to date Annie. Those facets include growing up next to Coney Island in Brooklyn, being attracted to the opposite sex for as long as he can remember, and enduring years of Jewish guilt with his constantly arguing parents.",English,USA,0,8.1,175906,tt0075686,98,8.9,65,64,1,93,3.9,151542,1998-04-27T20:00:00.000Z,United Artists,1970s
https://en.wikipedia.org/wiki/Star_Wars_(film),11000000,775400000,false,7,11,Star Wars: Episode IV - A New Hope,1977-01-31T21:00:00.000Z,PG,1977-05-24T21:00:00.000Z,121,Action,George Lucas,George Lucas,"Mark Hamill, Harrison Ford, Carrie Fisher, Peter Cushing",A young boy from Tatooine sets out on an adventure with an old Jedi named Obi-Wan Kenobi as his mentor to save Princess Leia from the ruthless Darth Vader and Destroy the Death Star built by the Empire which has the power to destroy the entire galaxy.,English,USA,92,8.7,792279,tt0076759,94,8.5,82,77,5,96,4.1,848425,2004-09-20T20:00:00.000Z,20th Century Fox,1970s
https://en.wikipedia.org/wiki/The_Turning_Point_(1977_film),0,33600000,false,0,10,The Turning Point,1977-01-31T21:00:00.000Z,PG,1977-11-17T21:00:00.000Z,119,Drama,Herbert Ross,Arthur Laurents,"Anne Bancroft, Shirley MacLaine, Tom Skerritt, Mikhail Baryshnikov",The story of two women whose lives are dedicated to ballet. Deedee left her promising dance career to become a wife and mother and now runs a ballet school in Oklahoma. Emma stayed with a company and became a star though her time is nearly past. Both want what the other has and reflects back on missed chances as they are brought together again through Deedee's daughter who joins the company.,English,USA,0,6.9,2950,tt0076843,56,6,18,10,8,69,3.6,2806,2005-01-24T21:00:00.000Z,Paramount,1970s
https://en.wikipedia.org/wiki/Julia_(1977_film),7840000,20714400,false,3,10,Julia,1977-01-31T21:00:00.000Z,PG,1978-01-19T21:00:00.000Z,118,Drama,Fred Zinnemann,"Lillian Hellman (based upon the story by), Alvin Sargent (screenplay)","Jane Fonda, Vanessa Redgrave, Jason Robards, Maximilian Schell","From ""Pentimento,"" the memoirs of late playwright Lillian Hellman, JULIA covers those years in the 1930s when Lillian attained fame with the production of her first play ""The Children's Hour"" on Broadway. Not surprisingly, it centers on Lillian's relationship with her lifelong friend, Julia. It is a relationship that goes beyond mere acquaintance and one for which the word ""love"" seems appropriate. While Julia attends the University in Vienna, studying with such luminaries as Sigmund Freud and Albert Einstein, Lillian suffers through revisions of her play with her mentor and sometimes lover Dashiell Hammett at a New England beach house. After becoming a celebrated playwright, Lillian is invited to a writers' conference in Russia. Julia, having taken up the battle against fascism, enlists Lillian to smuggle money through Nazi Germany which will assist in the Anti-Fascist cause. It is a dangerous mission especially for a Jewish intellectual on her way to communist Russia. During a brief meeting with Julia on this trip in Berlin, Lillian learns that Julia has had a child who is called Lilly. While in Moscow, Lillian learns of Julia's murder. The details of her death are shrouded in secrecy. Lillian sadly travels to London and then to Alsace to search for her namesake, the child she had promised Julia to care for.",English,USA,0,7.4,6016,tt0076245,74,6.6,23,17,6,72,3.7,2645,2006-02-06T21:00:00.000Z,20th Century Fox,1970s
https://en.wikipedia.org/wiki/The_Goodbye_Girl,0,102000000,false,1,5,The Goodbye Girl,1977-01-31T21:00:00.000Z,PG,1978-01-31T21:00:00.000Z,110,Comedy,Herbert Ross,Neil Simon,"Richard Dreyfuss, Marsha Mason, Quinn Cummings, Paul Benedict",A divorced woman and her daughter come home to find that her boyfriend has left for an out of town job with no warning. This has happened before. The second surprise comes in the form of another actor who has sublet the apartment from her boyfriend (who did not mention the pair of females who would be in residence). After some negotiation the two decide to share the apartment even though she has vowed to stay away from actors.,English,USA,0,7.4,9021,tt0076095,87,6.5,15,13,2,84,3.8,7363,2000-01-17T21:00:00.000Z,MGM,1970s
https://en.wikipedia.org/wiki/Coming_Home_(1978_film),3000000,32653905,false,3,8,Coming Home,1978-01-31T21:00:00.000Z,R,1978-02-14T21:00:00.000Z,126,Drama,Hal Ashby,"Waldo Salt (screenplay), Robert C. Jones (screenplay), Nancy Dowd (story)","Jane Fonda, Jon Voight, Bruce Dern, Penelope Milford","Sally Bender is the wife of a Captain in the United States Marine Corps. He is sent over to Vietnam, and Sally is alone. With nothing else to do, she decides to volunteer at a local veteran's hospital, where she meets Luke, who went to high school with Sally. Luke was wounded and is paralyzed and confined to a wheelchair. When Sally begins to fall in love with Luke, she has to make a crucial decision about her life.",English,USA,0,7.3,8813,tt0077362,81,7.4,21,17,4,82,3.7,5018,2002-04-15T20:00:00.000Z,MGM,1970s
https://en.wikipedia.org/wiki/An_Unmarried_Woman,2515000,24000000,false,0,3,An Unmarried Woman,1978-01-31T21:00:00.000Z,R,1978-05-25T21:00:00.000Z,130,Comedy,Paul Mazursky,Paul Mazursky,"Jill Clayburgh, Alan Bates, Michael Murphy, Cliff Gorman","Erica is unmarried only temporarily in that her successful, wealthy husband of seventeen years has just left her for a girl he met while buying a shirt in Bloomingdale's. The film shows Erica coming to terms with the break-up while revising her opinions of herself, redefining that self in its own right rather than as an extension of somebody else's personality, and finally going out with another man. Erica refuses to drop everything for Saul, an abstract expressionist painter, simply out of love for him because he expects her to. It is not so much loneliness that is her problem, and the problems that men, flitting around this newly ""available"" woman like moths round a flame, bring to her sense of independence.",English,USA,0,7.2,3088,tt0078444,88,6.9,17,15,2,75,3.5,1734,2006-01-09T21:00:00.000Z,20th Century Fox,1970s
https://en.wikipedia.org/wiki/Heaven_Can_Wait_(1978_film),15000000,81640278,false,1,9,Heaven Can Wait,1978-01-31T21:00:00.000Z,PG,1978-06-27T21:00:00.000Z,101,Comedy,"Warren Beatty, Buck Henry","Elaine May (screenplay), Warren Beatty (screenplay), Harry Segall (based upon a play by)","Warren Beatty, Julie Christie, James Mason, Jack Warden","Joe Pendleton is a football quarterback preparing to lead his team to the Superbowl when he is almost killed in an accident. An overanxious angel plucks him to heaven only to discover that he was not ready to die, and that his body has been cremated. Another body must be found without his death being discovered, and that of a recently murdered millionaire is chosen. His wife and accountant, the murderers, are confused by this development, as he buys the Los Angeles Rams in order to once again quarterback them into the Superbowl. At the same time, he falls in love with an English environmental activist who disapproves of his policies and actions.",English,USA,0,6.9,13504,tt0077663,88,7.1,32,28,4,68,3.3,13041,1999-07-26T20:00:00.000Z,Paramount,1970s
https://en.wikipedia.org/wiki/Midnight_Express_(film),2300000,35000000,false,2,6,Midnight Express,1978-01-31T21:00:00.000Z,R,1978-10-05T21:00:00.000Z,121,Biography,Alan Parker,"Billy Hayes (book), William Hoffer (book), Oliver Stone (screenplay)","Brad Davis, Irene Miracle, Bo Hopkins, Paolo Bonacelli","On October 6, 1970 while boarding an international flight out of Istanbul Airport, American Billy Hayes is caught attempting to smuggle 2 kilos of hashish out of the country, the drugs strapped to his body. He is told that he will be released if he cooperates with the authorities in identifying the person who actually sold him the hash. Billy's troubles really begin when after that assistance, he makes a run for it and is recaptured. He is initially sentenced to just over four years for possession, with no time for the more harsh crime of smuggling. The prison environment is inhospitable in every sense, with a sadistic prison guard named Hamidou ruling the prison, he who relishes the mental and physical torture he inflicts on the prisoners for whatever reason. Told to trust no one, Billy does befriend a few of the other inmates, namely fellow American Jimmy Booth (in for stealing two candlesticks from a mosque), a Swede named Erich, and one of the senior prisoners having already served seven years, an Englishman named Max, the latter two also in for hash related charges. One prisoner not befriended is Rifki, who wields power in the prison as the unofficial eyes and ears for the guards. As Billy, his family and his girlfriend Susan attempt through legal and diplomatic channels for Billy's release, Max tells him that the only way out is to ""catch the midnight express"" aka escape, which is what Jimmy is continually trying to do. When Billy's situation changes, he becomes more desperate in every sense of the word. It seems as if Billy has only two options: to let the prison ultimately figuratively then literally kill him, or to somehow regain control of his life through whatever means available.",English,UK,0,7.7,50777,tt0077928,95,7.8,21,20,1,90,3.9,30498,2001-05-21T20:00:00.000Z,Sony Pictures,1970s
https://en.wikipedia.org/wiki/The_Deer_Hunter,15000000,49000000,true,5,9,The Deer Hunter,1978-01-31T21:00:00.000Z,R,1979-02-22T21:00:00.000Z,183,Drama,Michael Cimino,"Michael Cimino (story), Deric Washburn (story), Louis Garfinkle (story), Quinn K. Redeker (story), Deric Washburn (screenplay)","Robert De Niro, John Cazale, John Savage, Christopher Walken","Michael, Steven and Nick are young factory workers from Pennsylvania who enlist into the Army to fight in Vietnam. Before they go, Steven marries the pregnant Angela, and their wedding party also serves as the men's farewell party. After some time and many horrors, the three friends fall in the hands of the Vietcong and are brought to a prison camp in which they are forced to play Russian roulette against each other. Michael makes it possible for them to escape, but they soon get separated again.",English,UK,73,8.2,215481,tt0077416,93,8.6,60,56,4,92,4.1,101412,2005-09-05T20:00:00.000Z,Universal,1970s
https://en.wikipedia.org/wiki/Norma_Rae,4500000,22228000,false,2,5,Norma Rae,1979-01-31T21:00:00.000Z,PG,1979-03-01T21:00:00.000Z,110,Drama,Martin Ritt,"Irving Ravetch (screenplay), Harriet Frank Jr. (screenplay)","Sally Field, Beau Bridges, Ron Leibman, Pat Hingle",A young single mother and textile worker agrees to help unionize her mill despite the problems and dangers involved.,English,USA,0,7.3,7091,tt0079638,90,7.5,21,19,2,79,3.6,6997,2001-04-16T20:00:00.000Z,20th Century Fox,1970s
https://en.wikipedia.org/wiki/Breaking_Away,2300000,20000000,false,1,5,Breaking Away,1979-01-31T21:00:00.000Z,PG,1979-07-19T21:00:00.000Z,101,Comedy,Peter Yates,Steve Tesich,"Dennis Christopher, Dennis Quaid, Daniel Stern, Jackie Earle Haley","Best friends Dave, Mike, Cyril and Moocher have just graduated from high school. Living in the college town of Bloomington, Indiana, they are considered ""cutters"": the working class of the town so named since most of the middle aged generation, such as their parents, worked at the local limestone quarry, which is now a swimming hole. There is great animosity between the cutters and the generally wealthy Indiana University students, each group who have their own turf in town. The dichotomy is that the limestone was used to build the university, which is now seen as being too good for the locals who built it. Although each of the four is a totally different personality from the other three, they also have in common the fact of being unfocused and unmotivated in life. The one slight exception is Dave. Although he has no job and doesn't know what to do with his life, he is a champion bicycle racer. He idolizes the Italian cycling team so much he pretends to be Italian, much to the chagrin of his parents, especially his used car salesman father, Ray Stoller, who just doesn't understand his son. Dave crosses the unofficial line when he meets and wants to date a IU co-ed named Katherine Bennett, who, intrigued by Dave, in turn is already dating Rod, one of the big men on campus. Dave passes himself off to her as an Italian exchange student named Enrico Gismondi. Beyond Katarina as he calls her, Dave's main immediate focus is that the Italian cycling team have announced that they will be in Indianapolis for an upcoming race, which he intends to enter to be able to race his idols. After an incident at the race, Dave, with a little help from his parents and unwittingly by actions of his friends, has to reexamine his life, what he really wants to get out of it and how best to start achieving it.",English,USA,0,7.7,16547,tt0078902,94,8.2,35,33,2,88,3.9,9058,2002-01-28T21:00:00.000Z,20th Century Fox,1970s
https://en.wikipedia.org/wiki/Apocalypse_Now,31500000,150000000,false,2,8,Apocalypse Now,1979-01-31T21:00:00.000Z,R,1979-08-14T21:00:00.000Z,153,Drama,Francis Ford Coppola,"John Milius, Francis Ford Coppola, Michael Herr (narration)","Marlon Brando, Martin Sheen, Robert Duvall, Frederic Forrest","It is the height of the war in Vietnam, and U.S. Army Captain Willard is sent by Colonel Lucas and a General to carry out a mission that, officially, 'does not exist - nor will it ever exist'. The mission: To seek out a mysterious Green Beret Colonel, Walter Kurtz, whose army has crossed the border into Cambodia and is conducting hit-and-run missions against the Viet Cong and NVA. The army believes Kurtz has gone completely insane and Willard's job is to eliminate him! Willard, sent up the Nung River on a U.S. Navy patrol boat, discovers that his target is one of the most decorated officers in the U.S. Army. His crew meets up with surfer-type Lt-Colonel Kilgore, head of a U.S Army helicopter cavalry group which eliminates a Viet Cong outpost to provide an entry point into the Nung River. After some hair-raising encounters, in which some of his crew are killed, Willard, Lance and Chef reach Colonel Kurtz's outpost, beyond the Do Lung Bridge. Now, after becoming prisoners of Kurtz, will Willard & the others be able to fulfill their mission?",English,USA,90,8.5,416795,tt0078788,99,8.9,77,76,1,94,4.1,281795,2001-11-19T21:00:00.000Z,United Artists,1970s
https://en.wikipedia.org/wiki/Kramer_vs._Kramer,8000000,106260000,true,5,8,Kramer vs. Kramer,1979-01-31T21:00:00.000Z,APPROVED,1979-12-18T21:00:00.000Z,105,Drama,Robert Benton,"Avery Corman (from the novel by), Robert Benton (written for the screen by)","Dustin Hoffman, Meryl Streep, Jane Alexander, Justin Henry","Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy. When he has learned to adjust his life to these new responsibilities, Joanna resurfaces and wants Billy back. Ted, however, refuses to give him up, so they go to court to fight for the custody of their son.",English,USA,77,7.8,91044,tt0079417,88,7.8,41,36,5,89,3.7,42619,2001-08-27T20:00:00.000Z,Sony Pictures,1970s
https://en.wikipedia.org/wiki/All_That_Jazz_(film),12000000,37823676,false,4,9,All That Jazz,1979-01-31T21:00:00.000Z,R,1979-12-19T21:00:00.000Z,123,Drama,Bob Fosse,"Robert Alan Aurthur, Bob Fosse","Roy Scheider, Jessica Lange, Leland Palmer, Ann Reinking","Choreographing and picking dancers for his current show whilst editing his feature film about a stand-up comedian is getting to Joe Gideon. Without the chemical substances, he would not have the energy to keep up with his girlfriend, his ex-wife, and his special dancing daughter. They attempt to bring him back from the brink, but it's too late for his exhausted body and stress-ravaged heart. He chain-smokes, uses drugs, sleeps with his dancers and overworks himself into open-heart surgery. Scenes from his past life start to encroach on the present and he becomes increasingly aware of his mortality.",English,USA,0,7.8,18112,tt0078754,85,7.4,34,29,5,86,3.9,11397,2003-08-18T20:00:00.000Z,20th Century Fox,1970s
https://en.wikipedia.org/wiki/Coal_Miner%27s_Daughter_(film),15000000,67182787,false,1,7,Coal Miner's Daughter,1980-01-31T21:00:00.000Z,PG,1980-03-06T21:00:00.000Z,125,Biography,Michael Apted,"Thomas Rickman (screenplay), Loretta Lynn (autobiography), George Vecsey (autobiography)","Sissy Spacek, Tommy Lee Jones, Levon Helm, Phyllis Boyens","At only thirteen years of age, Loretta Webb marries Doolittle Lynn and is soon responsible for a sizeable family. Loretta appears destined to a life of homemaking, but Doolittle recognises his wife's musical talent, and buys her a guitar as an anniversary present one year. At eighteen, the mother of four children and busy housewife still finds time to write and sing songs at small fairs and local honky-tonks. This gift sets Loretta Lynn on the gruelling, tumultuous path to superstardom and country music greatness.",English,USA,0,7.5,12458,tt0080549,100,8.3,14,14,0,86,3.6,36073,2003-05-05T20:00:00.000Z,MCA Universal Home Video,1980s
https://en.wikipedia.org/wiki/The_Elephant_Man_(film),5000000,26000000,false,0,8,The Elephant Man,1980-01-31T21:00:00.000Z,PG,1980-10-09T21:00:00.000Z,124,Biography,David Lynch,"Christopher De Vore (screenplay), Eric Bergren (screenplay), David Lynch (screenplay), Frederick Treves (book), Ashley Montagu (in part on the book ""The Elephant Man: A Study in Human Dignity"")","Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud","John Merrick (whose real name was Joseph, as this is based on a true story) is an intelligent and friendly man, but he is hated by his Victorian-era English society because he is severely deformed. Once he is discovered by a doctor, however, he is saved from his life in a freak show and he is treated like the human being that he really is.",English,USA,0,8.2,150249,tt0080678,90,8.4,41,37,4,93,3.9,63426,2001-12-10T21:00:00.000Z,Paramount,1980s
https://en.wikipedia.org/wiki/Tess_(film),12000000,20100000,false,3,6,Tess,1979-01-31T21:00:00.000Z,PG,1980-12-11T21:00:00.000Z,186,Drama,Roman Polanski,"Gérard Brach (screenplay), Roman Polanski (screenplay), John Brownjohn (screenplay), Thomas Hardy (novel)","John Collin, Tony Church, Nastassja Kinski, Brigid Erin Bates","Wessex County, England during the Victorian era. Christian values dominate what are social mores. These mores and her interactions with two men play a large part in what happens in the young life of peasant girl, the shy, innocent, proper yet proud Tess Durbeyfield. The first of these men is Alec d'Urberville. After learning from a local historian that they are really descendants of the aristocratic d'Urberville family which has died out due to lack of male heirs, Tess' parents send her to a nearby mansion where they know some d'Urbervilles actually reside. This move is in order for the family to gain some benefit from their heritage. Upon her arrival at the mansion, Tess quickly learns that the family of Tess' ""cousin"" Alec are not true d'Urbervilles, but rather an opportunistic lot who bought the family name in order to improve their own standing in life. Tess is pulled between what she was sent to accomplish for her family against her general disdain for Alec, who will give her anything she wants in return for sexual favors. The second of these men is Angel Clare, the son of a parson and an apprentice farmer. Angel and Tess fall in love with each other. Tess has to decide if she will divulge to Angel her past relationship with Alec, which if she does may jeopardize their own relationship. But if she doesn't, Tess also has to figure out if the secret will haunt her and thus jeopardize their relationship in other ways.",English,France,0,7.3,10328,tt0080009,85,7.1,20,17,3,78,3.6,6170,2004-09-27T20:00:00.000Z,Criterion Collection,1970s
https://en.wikipedia.org/wiki/Raging_Bull,18000000,23400000,false,2,8,Raging Bull,1980-01-31T21:00:00.000Z,R,1980-12-18T21:00:00.000Z,129,Biography,Martin Scorsese,"Jake LaMotta (based on the book by), Joseph Carter (with), Peter Savage (with), Paul Schrader (screenplay), Mardik Martin (screenplay)","Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent","When Jake LaMotta steps into a boxing ring and obliterates his opponent, he's a prizefighter. But when he treats his family and friends the same way, he's a ticking time bomb, ready to go off at any moment. Though LaMotta wants his family's love, something always seems to come between them. Perhaps it's his violent bouts of paranoia and jealousy. This kind of rage helped make him a champ, but in real life, he winds up in the ring alone.",English,USA,92,8.3,217679,tt0081398,98,9.1,59,58,1,93,4.1,129370,2000-07-31T20:00:00.000Z,United Artists,1980s
https://en.wikipedia.org/wiki/Ordinary_People,6000000,54766923,true,4,5,Ordinary People,1980-01-31T21:00:00.000Z,R,1981-02-26T21:00:00.000Z,124,Drama,Robert Redford,"Judith Guest (novel), Alvin Sargent (screenplay)","Donald Sutherland, Mary Tyler Moore, Judd Hirsch, Timothy Hutton","Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together.",English,USA,85,7.8,33083,tt0081283,93,7.8,40,37,3,88,3.8,22644,2001-08-13T20:00:00.000Z,Paramount,1980s
https://en.wikipedia.org/wiki/Atlantic_City_(1980_film),7200000,12729675,false,0,5,Atlantic City,1980-01-31T21:00:00.000Z,R,1981-04-02T20:00:00.000Z,104,Crime,Louis Malle,John Guare,"Burt Lancaster, Susan Sarandon, Kate Reid, Michel Piccoli","Dreams. Becoming an Atlantic City croupier will help Sally realize her dream of going to Monte Carlo, a symbol of the glamorous life that has been evading her since escaping from Saskatchewan a decade ago. Lou dreams that he was a great mobster in the old days. Grace came to Atlantic City for a Betty Grable look-alike contest and stayed to become the wife of a mobster. A brief visit to Atlantic City by Sally's estranged husband will change the course of the lives of Sally and Lou.",English,Canada,0,7.5,10835,tt0080388,100,8.6,30,30,0,78,3.6,5025,2002-05-13T20:00:00.000Z,Paramount,1980s
